symbol_a,symbol_b,lag,correlation,p_value,stability,n_overlap_days
COIN,TQQQ,20,0.020592,0.47458462,0.038,1228
COIN,TQQQ,30,-0.030738,0.28776096,0.058,1228
TQQQ,COIN,1,0.019777,0.48885284,0.0456,1228
TQQQ,COIN,2,0.023233,0.41634233,0.0418,1228
TQQQ,COIN,3,-0.004791,0.8669694,0.0413,1228
TQQQ,COIN,4,-0.045868,0.10872694,0.0462,1228
TQQQ,COIN,5,-0.006894,0.80967437,0.0365,1228
TQQQ,COIN,7,-0.024857,0.38550222,0.0633,1228
TQQQ,COIN,10,-0.020058,0.48431552,0.0326,1228
TQQQ,COIN,14,-0.018229,0.52571791,0.0777,1228
TQQQ,COIN,20,0.010946,0.7038996,0.0753,1228
TQQQ,COIN,30,-0.011503,0.69081888,0.0417,1228
COIN,TSLA,1,0.016831,0.55586819,0.0385,1228
COIN,TSLA,2,0.044761,0.11723677,0.0206,1228
COIN,TSLA,3,-0.022945,0.42235425,0.0473,1228
COIN,TSLA,4,-0.017094,0.5501941,0.056,1228
COIN,TSLA,5,0.031305,0.2739923,0.0578,1228
COIN,TSLA,7,0.006989,0.80726535,0.0291,1228
COIN,TSLA,10,-0.052248,0.06832846,0.0577,1228
COIN,TSLA,14,-0.023169,0.41993119,0.0302,1228
COIN,TSLA,20,0.041857,0.14596655,0.0472,1228
COIN,TSLA,30,-0.03146,0.27658518,0.0527,1228
TSLA,COIN,1,-0.015338,0.59144506,0.0474,1228
TSLA,COIN,2,-0.015726,0.58224936,0.0571,1228
TSLA,COIN,3,0.000324,0.99095761,0.0387,1228
TSLA,COIN,4,-0.026617,0.3521561,0.0614,1228
TSLA,COIN,5,-0.005614,0.84451385,0.0479,1228
TSLA,COIN,7,0.012085,0.67312407,0.0773,1228
TSLA,COIN,10,-0.032199,0.26148545,0.0402,1228
TSLA,COIN,14,-0.00467,0.87086133,0.0521,1228
TSLA,COIN,20,-0.016191,0.57399046,0.089,1228
TSLA,COIN,30,0.015622,0.58908299,0.0614,1228
COIN,UNH,1,-0.002316,0.93541157,0.0665,1228
COIN,UNH,2,-0.018576,0.51580455,0.0566,1228
COIN,UNH,3,0.024476,0.39204826,0.0416,1228
COIN,UNH,4,-0.001775,0.95052962,0.0516,1228
COIN,UNH,5,0.017938,0.530836,0.0514,1228
COIN,UNH,7,0.016761,0.5584717,0.0801,1228
COIN,UNH,10,0.022899,0.42460014,0.0632,1228
COIN,UNH,14,0.012237,0.67014564,0.0478,1228
COIN,UNH,20,-0.019695,0.49404552,0.0328,1228
COIN,UNH,30,-0.013017,0.65263008,0.0401,1228
UNH,COIN,1,-0.001025,0.97139119,0.0399,1228
UNH,COIN,2,0.014836,0.60377005,0.0515,1228
UNH,COIN,3,0.0289,0.31216542,0.0678,1228
UNH,COIN,4,-0.017863,0.53238232,0.0396,1228
UNH,COIN,5,0.00575,0.8407928,0.0541,1228
UNH,COIN,7,-0.007172,0.80230605,0.0602,1228
UNH,COIN,10,-0.007384,0.79684131,0.0493,1228
UNH,COIN,14,-0.01815,0.52751868,0.0615,1228
UNH,COIN,20,-0.026767,0.35261285,0.05,1228
UNH,COIN,30,-0.005889,0.83865472,0.0555,1228
COIN,UPRO,1,0.00697,0.80731108,0.0414,1228
COIN,UPRO,2,0.006268,0.82646997,0.0432,1228
COIN,UPRO,3,-0.023813,0.40501024,0.0468,1228
COIN,UPRO,4,-0.072033,0.01170742,0.0863,1228
COIN,UPRO,5,0.008578,0.76441306,0.0443,1228
COIN,UPRO,7,0.02784,0.33104777,0.0616,1228
COIN,UPRO,10,-0.041673,0.14607851,0.0401,1228
COIN,UPRO,14,0.010939,0.70337859,0.0462,1228
COIN,UPRO,20,0.032383,0.26073925,0.044,1228
COIN,UPRO,30,-0.054658,0.05858745,0.0607,1228
UPRO,COIN,1,0.017446,0.54151118,0.0419,1228
UPRO,COIN,2,0.017348,0.5439371,0.0452,1228
UPRO,COIN,3,0.003084,0.91413856,0.0426,1228
UPRO,COIN,4,-0.055128,0.05383339,0.0456,1228
UPRO,COIN,5,-0.011186,0.69593979,0.0554,1228
UPRO,COIN,7,-0.035768,0.21168135,0.0685,1228
UPRO,COIN,10,-0.021687,0.44953264,0.0317,1228
UPRO,COIN,14,-0.022436,0.43479374,0.0819,1228
UPRO,COIN,20,0.018411,0.52263165,0.0531,1228
UPRO,COIN,30,-0.019088,0.50922321,0.0425,1228
COIN,USD,1,-0.012893,0.65186364,0.0333,1228
COIN,USD,2,-0.025281,0.3764615,0.0431,1228
COIN,USD,3,-0.013221,0.64387235,0.048,1228
COIN,USD,4,-0.074617,0.00901437,0.0765,1228
COIN,USD,5,8.7e-05,0.99756517,0.0458,1228
COIN,USD,7,0.000956,0.97339162,0.0327,1228
COIN,USD,10,-0.026398,0.35731786,0.0519,1228
COIN,USD,14,0.020403,0.47756783,0.0786,1228
COIN,USD,20,0.005145,0.8582126,0.043,1228
COIN,USD,30,0.005461,0.85022152,0.0476,1228
USD,COIN,1,0.021263,0.45680342,0.0486,1228
USD,COIN,2,0.037307,0.19175741,0.0483,1228
USD,COIN,3,-0.017212,0.54727958,0.0519,1228
USD,COIN,4,-0.037239,0.19293798,0.0519,1228
USD,COIN,5,-0.000722,0.97987658,0.0563,1228
USD,COIN,7,0.003028,0.91583374,0.0467,1228
USD,COIN,10,-0.038448,0.17993244,0.041,1228
USD,COIN,14,-0.006225,0.82845284,0.0854,1228
USD,COIN,20,-0.006081,0.83278253,0.0524,1228
USD,COIN,30,0.00499,0.86301246,0.0366,1228
COIN,UWM,1,-0.015802,0.58026419,0.0553,1228
COIN,UWM,2,-0.000582,0.98375474,0.0319,1228
COIN,UWM,3,0.000103,0.9971386,0.0472,1228
COIN,UWM,4,-0.070776,0.01325974,0.0779,1228
COIN,UWM,5,0.013874,0.62788104,0.0444,1228
COIN,UWM,7,0.017959,0.53070504,0.0533,1228
COIN,UWM,10,-0.040016,0.16280968,0.0401,1228
COIN,UWM,14,-0.001172,0.96745565,0.0523,1228
COIN,UWM,20,0.038328,0.18310341,0.0447,1228
COIN,UWM,30,-0.082168,0.004429,0.0778,1228
UWM,COIN,1,0.030472,0.28617036,0.0261,1228
UWM,COIN,2,-0.000333,0.99070213,0.0383,1228
UWM,COIN,3,0.019234,0.50122508,0.0357,1228
UWM,COIN,4,-0.033602,0.2401108,0.0446,1228
UWM,COIN,5,-0.014487,0.61276405,0.0543,1228
UWM,COIN,7,-0.040853,0.15368447,0.0451,1228
UWM,COIN,10,-0.016191,0.57240873,0.0368,1228
UWM,COIN,14,-0.017626,0.53950457,0.0795,1228
UWM,COIN,20,0.025311,0.37942105,0.0345,1228
UWM,COIN,30,-0.018992,0.51136637,0.0391,1228
COIN,V,1,0.037278,0.19191931,0.0678,1228
COIN,V,2,0.039716,0.16460357,0.0531,1228
COIN,V,3,-0.018311,0.52197675,0.0336,1228
COIN,V,4,-0.05983,0.03635638,0.0757,1228
COIN,V,5,-0.035619,0.21322136,0.058,1228
COIN,V,7,-0.003219,0.91053441,0.042,1228
COIN,V,10,-0.03685,0.19872928,0.0527,1228
COIN,V,14,0.000329,0.99085985,0.0344,1228
COIN,V,20,0.021754,0.45001442,0.0244,1228
COIN,V,30,-0.044332,0.12513194,0.0716,1228
V,COIN,1,-0.016178,0.57129487,0.0305,1228
V,COIN,2,0.033739,0.23780816,0.0581,1228
V,COIN,3,0.007235,0.80028051,0.0472,1228
V,COIN,4,-0.034459,0.22831457,0.0731,1228
V,COIN,5,-0.008998,0.75324564,0.0436,1228
V,COIN,7,-0.022322,0.43580687,0.0711,1228
V,COIN,10,-0.036174,0.20709403,0.0334,1228
V,COIN,14,-0.035901,0.21129869,0.0402,1228
V,COIN,20,0.028356,0.32475429,0.0668,1228
V,COIN,30,0.001704,0.95300852,0.0623,1228
COIN,VNQ,1,-0.000591,0.98348968,0.0658,1229
COIN,VNQ,2,-0.022337,0.43436907,0.063,1229
COIN,VNQ,3,-0.012056,0.67322938,0.0732,1229
COIN,VNQ,4,-0.057738,0.04333522,0.0573,1229
COIN,VNQ,5,0.029351,0.30487342,0.0405,1229
COIN,VNQ,7,0.04314,0.13175659,0.0645,1229
COIN,VNQ,10,-0.04949,0.08413243,0.0453,1229
COIN,VNQ,14,-0.009002,0.75393621,0.0461,1229
COIN,VNQ,20,0.030461,0.28992222,0.0286,1229
COIN,VNQ,30,-0.087981,0.00229434,0.0778,1229
VNQ,COIN,1,0.04737,0.09707197,0.0561,1229
VNQ,COIN,2,0.027897,0.3288702,0.0482,1229
VNQ,COIN,3,0.016632,0.56069988,0.0521,1229
VNQ,COIN,4,-0.029812,0.2971436,0.0356,1229
VNQ,COIN,5,-0.013312,0.64173761,0.0432,1229
VNQ,COIN,7,-0.046662,0.10302105,0.0472,1229
VNQ,COIN,10,-0.026516,0.35496017,0.0328,1229
VNQ,COIN,14,-0.009943,0.72915659,0.047,1229
VNQ,COIN,20,0.030725,0.28576262,0.051,1229
VNQ,COIN,30,-0.007623,0.79202071,0.046,1229
COIN,VOO,1,0.005249,0.85425962,0.0414,1228
COIN,VOO,2,0.005593,0.84488921,0.0441,1228
COIN,VOO,3,-0.022872,0.42382984,0.0476,1228
COIN,VOO,4,-0.07154,0.01229665,0.0853,1228
COIN,VOO,5,0.00939,0.74287106,0.0443,1228
COIN,VOO,7,0.028164,0.32545719,0.0634,1228
COIN,VOO,10,-0.040863,0.15408576,0.0385,1228
COIN,VOO,14,0.01217,0.67185886,0.0454,1228
COIN,VOO,20,0.032384,0.2607224,0.0457,1228
COIN,VOO,30,-0.055086,0.05663532,0.059,1228
VOO,COIN,1,0.018986,0.50640573,0.0391,1228
VOO,COIN,2,0.016877,0.55493482,0.0462,1228
VOO,COIN,3,0.004385,0.87815599,0.0426,1228
VOO,COIN,4,-0.05494,0.0546538,0.0456,1228
VOO,COIN,5,-0.011044,0.69961197,0.0563,1228
VOO,COIN,7,-0.034827,0.22395462,0.0667,1228
VOO,COIN,10,-0.021268,0.45834725,0.0309,1228
VOO,COIN,14,-0.02212,0.44129059,0.0836,1228
VOO,COIN,20,0.019181,0.50538617,0.0565,1228
VOO,COIN,30,-0.019042,0.51024507,0.0434,1228
COIN,VTI,1,0.003639,0.898664,0.0431,1228
COIN,VTI,2,0.003739,0.8959494,0.0449,1228
COIN,VTI,3,-0.023893,0.40342755,0.0524,1228
COIN,VTI,4,-0.071831,0.01194619,0.0857,1228
COIN,VTI,5,0.009316,0.74483155,0.0395,1228
COIN,VTI,7,0.027335,0.3399089,0.0631,1228
COIN,VTI,10,-0.041513,0.14763307,0.0426,1228
COIN,VTI,14,0.010672,0.710279,0.048,1228
COIN,VTI,20,0.03268,0.25639778,0.0414,1228
COIN,VTI,30,-0.057827,0.04538208,0.0625,1228
VTI,COIN,1,0.019775,0.48889755,0.038,1228
VTI,COIN,2,0.018748,0.51193373,0.041,1228
VTI,COIN,3,0.006596,0.81761306,0.0396,1228
VTI,COIN,4,-0.054479,0.05672265,0.0474,1228
VTI,COIN,5,-0.009357,0.74374625,0.0565,1228
VTI,COIN,7,-0.037658,0.18850777,0.063,1228
VTI,COIN,10,-0.022352,0.43576027,0.0301,1228
VTI,COIN,14,-0.020009,0.48610266,0.0819,1228
VTI,COIN,20,0.023009,0.42429171,0.0489,1228
VTI,COIN,30,-0.016,0.58008915,0.0451,1228
COIN,WGMI,1,-0.008575,0.78444603,0.0491,1021
COIN,WGMI,2,0.008439,0.78789355,0.017,1021
COIN,WGMI,3,0.022772,0.46797978,0.0573,1021
COIN,WGMI,4,-0.050509,0.10743965,0.0636,1021
COIN,WGMI,5,-0.04145,0.18678111,0.0889,1021
COIN,WGMI,7,-0.004954,0.87479475,0.0234,1021
COIN,WGMI,10,-0.030214,0.33719974,0.0324,1021
COIN,WGMI,14,-0.062203,0.04845558,0.0645,1021
COIN,WGMI,20,0.019961,0.52815834,0.0418,1021
COIN,WGMI,30,-0.056639,0.07471791,0.058,1021
WGMI,COIN,1,0.032414,0.30103068,0.0592,1021
WGMI,COIN,2,-0.003007,0.92361553,0.0532,1021
WGMI,COIN,3,0.001433,0.96357771,0.0717,1021
WGMI,COIN,4,-0.009291,0.76726962,0.0759,1021
WGMI,COIN,5,0.014326,0.64831926,0.0305,1021
WGMI,COIN,7,-0.006048,0.84747373,0.033,1021
WGMI,COIN,10,-0.034605,0.27164294,0.0372,1021
WGMI,COIN,14,0.002113,0.9466044,0.0521,1021
WGMI,COIN,20,0.023923,0.44962225,0.0261,1021
WGMI,COIN,30,-0.02572,0.41864486,0.0306,1021
COIN,WMT,1,-0.025455,0.37299106,0.0688,1228
COIN,WMT,2,0.022684,0.42744535,0.0693,1228
COIN,WMT,3,-0.043481,0.1282563,0.0681,1228
COIN,WMT,4,0.006557,0.81873381,0.0581,1228
COIN,WMT,5,0.003176,0.91164475,0.0574,1228
COIN,WMT,7,0.082457,0.00393622,0.0707,1228
COIN,WMT,10,-0.025293,0.37780052,0.0612,1228
COIN,WMT,14,0.05128,0.0740881,0.0565,1228
COIN,WMT,20,-0.024455,0.39575591,0.0697,1228
COIN,WMT,30,-0.041166,0.15445428,0.0788,1228
WMT,COIN,1,0.011474,0.68802655,0.0407,1228
WMT,COIN,2,0.007605,0.79023724,0.0686,1228
WMT,COIN,3,0.000201,0.99438922,0.0461,1228
WMT,COIN,4,0.017337,0.5445311,0.0402,1228
WMT,COIN,5,0.00662,0.81709091,0.0759,1228
WMT,COIN,7,-0.044008,0.12431096,0.0642,1228
WMT,COIN,10,0.038477,0.17961244,0.046,1228
WMT,COIN,14,-0.036407,0.20493248,0.0395,1228
WMT,COIN,20,0.0364,0.20614407,0.0388,1228
WMT,COIN,30,0.006436,0.82390254,0.0459,1228
COIN,WULF,1,0.009828,0.73080777,0.0633,1229
COIN,WULF,2,-0.01097,0.7010758,0.033,1229
COIN,WULF,3,0.015583,0.58569277,0.07,1229
COIN,WULF,4,-0.043728,0.12610325,0.0659,1229
COIN,WULF,5,-0.035019,0.22083875,0.0546,1229
COIN,WULF,7,-0.006341,0.8247475,0.047,1229
COIN,WULF,10,-0.01179,0.68089535,0.0442,1229
COIN,WULF,14,-0.014648,0.60998657,0.0637,1229
COIN,WULF,20,0.004377,0.87916074,0.0456,1229
COIN,WULF,30,-0.011747,0.68447494,0.046,1229
WULF,COIN,1,0.007671,0.78829172,0.06,1229
WULF,COIN,2,-0.036073,0.20669054,0.0544,1229
WULF,COIN,3,0.028534,0.31814526,0.0886,1229
WULF,COIN,4,0.017614,0.53795706,0.0419,1229
WULF,COIN,5,0.01962,0.49285842,0.0682,1229
WULF,COIN,7,-0.015864,0.57955751,0.0269,1229
WULF,COIN,10,-0.022522,0.43208381,0.0498,1229
WULF,COIN,14,0.012478,0.66391525,0.0596,1229
WULF,COIN,20,0.048672,0.09071964,0.0501,1229
WULF,COIN,30,-0.021897,0.44874641,0.0624,1229
COIN,XLK,1,0.004592,0.87232776,0.047,1228
COIN,XLK,2,-0.008211,0.77395393,0.046,1228
COIN,XLK,3,-0.017986,0.52939937,0.0486,1228
COIN,XLK,4,-0.068685,0.01624419,0.0876,1228
COIN,XLK,5,0.004358,0.87898356,0.0322,1228
COIN,XLK,7,0.011656,0.68407671,0.0422,1228
COIN,XLK,10,-0.024999,0.38336646,0.035,1228
COIN,XLK,14,0.005257,0.85482281,0.0666,1228
COIN,XLK,20,0.013927,0.62867705,0.0447,1228
COIN,XLK,30,-0.020374,0.4811167,0.0606,1228
XLK,COIN,1,0.019987,0.48425722,0.0415,1228
XLK,COIN,2,0.021155,0.45927344,0.0287,1228
XLK,COIN,3,-0.006804,0.81194907,0.0439,1228
XLK,COIN,4,-0.05261,0.0657702,0.0512,1228
XLK,COIN,5,0.006207,0.82833724,0.0464,1228
XLK,COIN,7,-0.023048,0.42101956,0.0702,1228
XLK,COIN,10,-0.024302,0.39677733,0.0369,1228
XLK,COIN,14,-0.020454,0.47646421,0.0819,1228
XLK,COIN,20,0.009325,0.74611512,0.0625,1228
XLK,COIN,30,-0.014341,0.61996851,0.0374,1228
COIN,XLP,1,-0.052084,0.06807079,0.0654,1229
COIN,XLP,2,0.028142,0.32464314,0.0624,1229
COIN,XLP,3,-0.029617,0.30012217,0.0548,1229
COIN,XLP,4,-0.034693,0.22498655,0.0463,1229
COIN,XLP,5,0.046876,0.10117021,0.0407,1229
COIN,XLP,7,0.054758,0.05566219,0.0816,1229
COIN,XLP,10,-0.017476,0.54214865,0.0368,1229
COIN,XLP,14,0.054117,0.05932357,0.0385,1229
COIN,XLP,20,-0.010807,0.70738313,0.0672,1229
COIN,XLP,30,-0.056904,0.04884517,0.1215,1229
XLP,COIN,1,-0.005107,0.85811342,0.0354,1229
XLP,COIN,2,0.011873,0.67777992,0.0445,1229
XLP,COIN,3,-0.023417,0.41266194,0.0391,1229
XLP,COIN,4,0.002291,0.93614413,0.0345,1229
XLP,COIN,5,-0.034883,0.22263917,0.0566,1229
XLP,COIN,7,-0.041427,0.1478148,0.0907,1229
XLP,COIN,10,-0.011351,0.69216661,0.0498,1229
XLP,COIN,14,-0.042635,0.13747546,0.0561,1229
XLP,COIN,20,-0.001419,0.96069527,0.066,1229
XLP,COIN,30,-0.031761,0.2718111,0.0504,1229
COIN,XLU,1,-0.032145,0.26033363,0.0458,1229
COIN,XLU,2,0.009366,0.74311202,0.0475,1229
COIN,XLU,3,0.02031,0.47739729,0.0298,1229
COIN,XLU,4,-0.033572,0.24033656,0.0528,1229
COIN,XLU,5,0.048558,0.08949057,0.0536,1229
COIN,XLU,7,0.035112,0.22000144,0.0719,1229
COIN,XLU,10,-0.048611,0.0897985,0.0217,1229
COIN,XLU,14,-0.033746,0.23983461,0.0434,1229
COIN,XLU,20,0.03071,0.28598733,0.0422,1229
COIN,XLU,30,-0.096293,0.00084205,0.0942,1229
XLU,COIN,1,0.058466,0.04051223,0.0602,1229
XLU,COIN,2,0.008052,0.77813281,0.0463,1229
XLU,COIN,3,-0.026969,0.34542497,0.0763,1229
XLU,COIN,4,-0.021411,0.45402973,0.05,1229
XLU,COIN,5,-0.032226,0.25990958,0.0447,1229
XLU,COIN,7,0.019171,0.50315866,0.0546,1229
XLU,COIN,10,0.005477,0.84850323,0.0589,1229
XLU,COIN,14,-0.02698,0.34740547,0.0545,1229
XLU,COIN,20,0.023738,0.40956324,0.0508,1229
XLU,COIN,30,-0.001974,0.94555569,0.0416,1229
COIN,XLV,1,-0.017507,0.53992655,0.0626,1229
COIN,XLV,2,0.022995,0.4209462,0.0458,1229
COIN,XLV,3,-0.014534,0.61117462,0.051,1229
COIN,XLV,4,-0.051885,0.06947058,0.0558,1229
COIN,XLV,5,0.003217,0.91048911,0.0755,1229
COIN,XLV,7,0.007798,0.78537467,0.0855,1229
COIN,XLV,10,-0.017375,0.5444857,0.0409,1229
COIN,XLV,14,0.043368,0.13082934,0.0317,1229
COIN,XLV,20,0.018611,0.51796002,0.0312,1229
COIN,XLV,30,-0.077596,0.00718513,0.0849,1229
XLV,COIN,1,0.023035,0.41996388,0.046,1229
XLV,COIN,2,0.010663,0.70905665,0.0343,1229
XLV,COIN,3,0.000947,0.97357425,0.0836,1229
XLV,COIN,4,-0.052937,0.0639967,0.0406,1229
XLV,COIN,5,-0.010896,0.70332387,0.073,1229
XLV,COIN,7,-0.033763,0.2382491,0.095,1229
XLV,COIN,10,-0.006589,0.81823858,0.0435,1229
XLV,COIN,14,-0.007596,0.791398,0.0417,1229
XLV,COIN,20,0.010469,0.71611352,0.0534,1229
XLV,COIN,30,-0.049489,0.08672916,0.0581,1229
COIN,XOM,1,0.001909,0.94674744,0.0386,1228
COIN,XOM,2,-0.008256,0.77273443,0.0431,1228
COIN,XOM,3,-0.020194,0.48010899,0.0392,1228
COIN,XOM,4,-0.040472,0.15705079,0.0704,1228
COIN,XOM,5,-0.005531,0.84679041,0.0494,1228
COIN,XOM,7,0.027014,0.34559882,0.096,1228
COIN,XOM,10,-0.051688,0.071347,0.0579,1228
COIN,XOM,14,-0.017421,0.5442439,0.0455,1228
COIN,XOM,20,0.022159,0.44162508,0.0609,1228
COIN,XOM,30,-0.026372,0.36177008,0.0763,1228
XOM,COIN,1,-0.036007,0.20753055,0.0438,1228
XOM,COIN,2,0.012609,0.65916944,0.0686,1228
XOM,COIN,3,0.023104,0.41912721,0.0446,1228
XOM,COIN,4,-0.054121,0.05836846,0.0477,1228
XOM,COIN,5,-0.016467,0.56508091,0.0491,1228
XOM,COIN,7,-0.043307,0.13042783,0.0429,1228
XOM,COIN,10,-0.001162,0.96768558,0.0595,1228
XOM,COIN,14,0.013167,0.64671198,0.0743,1228
XOM,COIN,20,0.003068,0.91517924,0.0278,1228
XOM,COIN,30,0.012316,0.67022645,0.0752,1228
COIN,^TNX,1,0.019333,0.49850287,0.0563,1229
COIN,^TNX,2,0.016561,0.56222353,0.0761,1229
COIN,^TNX,3,-0.001034,0.9711572,0.0523,1229
COIN,^TNX,4,-0.011149,0.69666465,0.0535,1229
COIN,^TNX,5,0.013157,0.64562309,0.0428,1229
COIN,^TNX,7,0.024207,0.39784305,0.0393,1229
COIN,^TNX,10,0.041798,0.14470966,0.0496,1229
COIN,^TNX,14,-0.016293,0.57046823,0.0393,1229
COIN,^TNX,20,0.041471,0.14955552,0.0652,1229
COIN,^TNX,30,-0.004594,0.87372718,0.0614,1229
^TNX,COIN,1,-0.033222,0.24469498,0.0823,1229
^TNX,COIN,2,-0.038965,0.17255804,0.0335,1229
^TNX,COIN,3,-0.022682,0.42749056,0.0634,1229
^TNX,COIN,4,-0.022815,0.42497439,0.0487,1229
^TNX,COIN,5,-0.042498,0.13728227,0.058,1229
^TNX,COIN,7,-0.033913,0.23616828,0.0454,1229
^TNX,COIN,10,-0.025694,0.37009186,0.0521,1229
^TNX,COIN,14,-0.005943,0.83604599,0.0527,1229
^TNX,COIN,20,0.009631,0.73796554,0.0523,1229
^TNX,COIN,30,-0.023319,0.41982551,0.0331,1229
COIN,^VIX,1,0.016631,0.56039176,0.0425,1229
COIN,^VIX,2,0.021061,0.46109021,0.0436,1229
COIN,^VIX,3,0.019565,0.49370462,0.0618,1229
COIN,^VIX,4,0.036233,0.20505357,0.0814,1229
COIN,^VIX,5,-0.00683,0.81132515,0.0372,1229
COIN,^VIX,7,0.020048,0.48382554,0.065,1229
COIN,^VIX,10,0.059744,0.03701027,0.0503,1229
COIN,^VIX,14,0.019063,0.50678815,0.0545,1229
COIN,^VIX,20,-0.01422,0.6213353,0.0626,1229
COIN,^VIX,30,0.013321,0.64494799,0.046,1229
^VIX,COIN,1,-0.020431,0.47441045,0.0387,1229
^VIX,COIN,2,-0.00877,0.7589345,0.049,1229
^VIX,COIN,3,-0.019773,0.48911884,0.0516,1229
^VIX,COIN,4,0.048066,0.09265559,0.055,1229
^VIX,COIN,5,-0.002126,0.94078137,0.0576,1229
^VIX,COIN,7,0.014501,0.61255813,0.078,1229
^VIX,COIN,10,0.005443,0.84943199,0.0304,1229
^VIX,COIN,14,0.009569,0.73897646,0.0664,1229
^VIX,COIN,20,-0.038488,0.18110733,0.0695,1229
^VIX,COIN,30,0.016465,0.56898025,0.0469,1229
COIN,^VIX3M,1,0.018817,0.51002283,0.0502,1229
COIN,^VIX3M,2,0.027262,0.34000013,0.0398,1229
COIN,^VIX3M,3,0.029278,0.30568902,0.061,1229
COIN,^VIX3M,4,0.044387,0.12049271,0.0698,1229
COIN,^VIX3M,5,-0.016667,0.56019079,0.0426,1229
COIN,^VIX3M,7,0.000708,0.9802756,0.0692,1229
COIN,^VIX3M,10,0.056784,0.04746351,0.0513,1229
COIN,^VIX3M,14,0.016189,0.57292667,0.0554,1229
COIN,^VIX3M,20,-0.017915,0.53372506,0.0592,1229
COIN,^VIX3M,30,0.024407,0.39846435,0.0477,1229
^VIX3M,COIN,1,-0.016131,0.57226139,0.0387,1229
^VIX3M,COIN,2,-0.014188,0.6195322,0.0526,1229
^VIX3M,COIN,3,-0.013624,0.63365869,0.0431,1229
^VIX3M,COIN,4,0.043737,0.12602749,0.0513,1229
^VIX3M,COIN,5,-0.000235,0.99344953,0.0559,1229
^VIX3M,COIN,7,0.013348,0.64111745,0.067,1229
^VIX3M,COIN,10,0.004446,0.87677269,0.0364,1229
^VIX3M,COIN,14,0.011625,0.68561333,0.0528,1229
^VIX3M,COIN,20,-0.038367,0.18247793,0.0703,1229
^VIX3M,COIN,30,0.003999,0.88996788,0.0409,1229
COST,DIA,1,-0.025144,0.03446276,0.0783,7074
COST,DIA,2,0.002065,0.86214222,0.0476,7074
COST,DIA,3,-0.018281,0.12426752,0.0624,7074
COST,DIA,4,0.003651,0.75887718,0.0525,7074
COST,DIA,5,0.004048,0.73361152,0.0645,7074
COST,DIA,7,-0.005032,0.67231936,0.0704,7074
COST,DIA,10,-0.031375,0.00836017,0.0625,7074
COST,DIA,14,0.006534,0.58308782,0.0654,7074
COST,DIA,20,0.016604,0.16320481,0.0556,7074
COST,DIA,30,-0.006462,0.5876589,0.0516,7074
DIA,COST,1,-0.069059,1e-08,0.0773,7074
DIA,COST,2,-0.003913,0.74213328,0.0833,7074
DIA,COST,3,-0.01003,0.39909133,0.0476,7074
DIA,COST,4,-0.021217,0.07444569,0.0416,7074
DIA,COST,5,-0.020498,0.08482803,0.0476,7074
DIA,COST,7,-0.000503,0.96629253,0.0704,7074
DIA,COST,10,-0.033785,0.00451344,0.0585,7074
DIA,COST,14,0.008685,0.46563941,0.0575,7074
DIA,COST,20,0.010961,0.35732055,0.0289,7074
DIA,COST,30,0.005906,0.62016836,0.0576,7074
COST,DX-Y.NYB,1,-0.024348,0.01496388,0.0569,9988
COST,DX-Y.NYB,2,0.02645,0.00821008,0.0559,9988
COST,DX-Y.NYB,3,0.013746,0.16959406,0.0638,9988
COST,DX-Y.NYB,4,0.017096,0.08761415,0.0648,9988
COST,DX-Y.NYB,5,-0.004267,0.66991801,0.0638,9988
COST,DX-Y.NYB,7,2.4e-05,0.99812499,0.052,9988
COST,DX-Y.NYB,10,0.010394,0.29921488,0.0746,9988
COST,DX-Y.NYB,14,-0.008465,0.39792776,0.0452,9988
COST,DX-Y.NYB,20,0.007255,0.46890687,0.0688,9988
COST,DX-Y.NYB,30,0.010261,0.3059061,0.0542,9988
DX-Y.NYB,COST,1,0.014405,0.1500249,0.0726,9988
DX-Y.NYB,COST,2,-0.005642,0.57293475,0.0628,9988
DX-Y.NYB,COST,3,-0.00212,0.83228835,0.0668,9988
DX-Y.NYB,COST,4,-0.007057,0.48078458,0.053,9988
DX-Y.NYB,COST,5,-0.008464,0.39777731,0.0687,9988
DX-Y.NYB,COST,7,0.005439,0.58687709,0.0471,9988
DX-Y.NYB,COST,10,0.016437,0.10062489,0.0442,9988
DX-Y.NYB,COST,14,0.012727,0.20374177,0.0638,9988
DX-Y.NYB,COST,20,0.007811,0.43555535,0.05,9988
DX-Y.NYB,COST,30,-0.003607,0.71893028,0.0571,9988
COST,ETHU,1,0.01062,0.82479897,0.061,438
COST,ETHU,2,0.030461,0.52584802,0.0662,438
COST,ETHU,3,-0.027105,0.57289406,0.0332,438
COST,ETHU,4,0.090763,0.05885431,0.0864,438
COST,ETHU,5,-0.036579,0.44772611,0.0256,438
COST,ETHU,7,0.058548,0.2251338,0.0356,438
COST,ETHU,10,-0.050083,0.30126068,0.0461,438
COST,ETHU,14,-0.063433,0.19236287,0.0338,438
COST,ETHU,20,0.066417,0.17530979,0.1057,438
COST,ETHU,30,0.025251,0.6110603,0.0357,438
ETHU,COST,1,-0.059299,0.21603167,0.046,438
ETHU,COST,2,-0.063213,0.18768615,0.0543,438
ETHU,COST,3,0.000585,0.99029717,0.0532,438
ETHU,COST,4,-0.014571,0.76212345,0.0649,438
ETHU,COST,5,-0.011651,0.80897905,0.061,438
