is_return,is_sharpe,is_maxdd,is_trades,is_trades_yr,bh_return_is,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_trades_yr,bh_return,vs_bh,leader,follower,lag,threshold,hold_days,correlation,stability
-7.75,-6.2531,8.83,17,23.5,-11.18,-6.78,-9.6209,7.34,7,22.6,7.52,-14.3,FNGU,COST,7,0.02,1,-0.156156,0.1833
-14.24,-3.1119,19.48,15,20.8,-11.18,-8.04,-6.1926,10.29,5,16.2,7.52,-15.56,FNGU,COST,7,0.02,3,-0.156156,0.1833
4.15,0.7798,9.13,12,16.6,-11.18,-10.2,-4.9926,10.43,5,16.2,7.52,-17.72,FNGU,COST,7,0.02,5,-0.156156,0.1833
8.6,0.9635,7.46,9,12.5,-11.18,-10.61,-5.1467,10.61,3,9.7,7.52,-18.13,FNGU,COST,7,0.02,10,-0.156156,0.1833
3.88,0.5678,8.02,6,8.3,-11.18,-7.14,-1.33,9.88,2,6.5,7.52,-14.66,FNGU,COST,7,0.02,20,-0.156156,0.1833
-11.54,-10.2517,12.58,16,22.2,-11.18,-5.09,-7.4811,6.86,6,19.4,7.52,-12.61,FNGU,COST,7,0.03,1,-0.156156,0.1833
-9.88,-2.1239,15.38,15,20.8,-11.18,-8.84,-6.6808,11.07,5,16.2,7.52,-16.36,FNGU,COST,7,0.03,3,-0.156156,0.1833
-9.72,-1.3915,21.23,12,16.6,-11.18,-10.01,-7.1359,10.43,4,12.9,7.52,-17.53,FNGU,COST,7,0.03,5,-0.156156,0.1833
-1.34,-0.0204,15.26,9,12.5,-11.18,-10.61,-5.1467,10.61,3,9.7,7.52,-18.13,FNGU,COST,7,0.03,10,-0.156156,0.1833
6.73,1.1819,4.93,5,6.9,-11.18,-1.44,-0.4451,4.34,2,6.5,7.52,-8.96,FNGU,COST,7,0.03,20,-0.156156,0.1833
-6.9,-7.4195,7.99,12,16.6,-11.18,-1.68,-3.0716,3.89,5,16.2,7.52,-9.2,FNGU,COST,7,0.05,1,-0.156156,0.1833
-6.77,-1.8712,12.46,10,13.8,-11.18,-1.21,-0.8229,5.55,4,12.9,7.52,-8.73,FNGU,COST,7,0.05,3,-0.156156,0.1833
8.48,2.0655,3.74,8,11.1,-11.18,-2.91,-1.6214,5.87,4,12.9,7.52,-10.43,FNGU,COST,7,0.05,5,-0.156156,0.1833
14.91,1.9186,5.26,7,9.7,-11.18,-10.61,-5.1467,10.61,3,9.7,7.52,-18.13,FNGU,COST,7,0.05,10,-0.156156,0.1833
5.25,1.0113,4.93,4,5.5,-11.18,0.33,0.1828,2.62,2,6.5,7.52,-7.19,FNGU,COST,7,0.05,20,-0.156156,0.1833
2.46,4.1916,1.81,9,12.5,-11.18,-2.18,-6.0142,3.11,4,12.9,7.52,-9.7,FNGU,COST,7,0.07,1,-0.156156,0.1833
2.48,0.819,10.06,7,9.7,-11.18,-4.0,-3.7141,6.35,4,12.9,7.52,-11.52,FNGU,COST,7,0.07,3,-0.156156,0.1833
6.29,1.4781,5.65,7,9.7,-11.18,-8.64,-11.2489,8.64,4,12.9,7.52,-16.16,FNGU,COST,7,0.07,5,-0.156156,0.1833
8.23,1.1352,7.64,6,8.3,-11.18,-9.84,-64.8764,9.84,2,6.5,7.52,-17.36,FNGU,COST,7,0.07,10,-0.156156,0.1833
5.19,1.0052,4.93,4,5.5,-11.18,-9.14,-6.1087,9.14,2,6.5,7.52,-16.66,FNGU,COST,7,0.07,20,-0.156156,0.1833
13.12,3.0794,9.57,15,20.8,39.1,5.79,9.2154,0.37,6,19.4,-34.92,40.71,JNJ,FNGU,7,0.01,1,0.189238,0.1506
-32.91,-4.1427,35.31,13,18.0,39.1,41.81,15.7552,0.0,5,16.2,-34.92,76.73,JNJ,FNGU,7,0.01,3,0.189238,0.1506
-41.47,-3.4538,41.47,11,15.2,39.1,15.28,3.0271,3.8,4,12.9,-34.92,50.21,JNJ,FNGU,7,0.01,5,0.189238,0.1506
-25.16,-1.3793,32.48,8,11.1,39.1,7.84,1.1991,8.58,4,12.9,-34.92,42.77,JNJ,FNGU,7,0.01,10,0.189238,0.1506
27.76,0.9459,22.85,6,8.3,39.1,23.67,2.3575,0.77,2,6.5,-34.92,58.6,JNJ,FNGU,7,0.01,20,0.189238,0.1506
-12.01,-5.8918,12.01,7,9.7,39.1,2.85,11.3164,0.0,3,9.7,-34.92,37.77,JNJ,FNGU,7,0.02,1,0.189238,0.1506
-16.77,-3.2352,18.12,6,8.3,39.1,26.69,16.0548,0.0,3,9.7,-34.92,61.61,JNJ,FNGU,7,0.02,3,0.189238,0.1506
-10.0,-2.5487,14.19,5,6.9,39.1,21.36,6.1693,0.0,3,9.7,-34.92,56.28,JNJ,FNGU,7,0.02,5,0.189238,0.1506
-39.15,-3.5735,39.15,5,6.9,39.1,-8.16,-0.589,20.27,3,9.7,-34.92,26.76,JNJ,FNGU,7,0.02,10,0.189238,0.1506
-42.93,-2.1291,45.3,4,5.5,39.1,-18.04,-2.7429,18.04,2,6.5,-34.92,16.88,JNJ,FNGU,7,0.02,20,0.189238,0.1506
-2.9,-3.1484,6.15,3,4.2,39.1,0.12,0.0,0.0,1,3.2,-34.92,35.05,JNJ,FNGU,7,0.03,1,0.189238,0.1506
-13.03,-8.1858,13.91,3,4.2,39.1,3.28,0.0,0.0,1,3.2,-34.92,38.2,JNJ,FNGU,7,0.03,3,0.189238,0.1506
-7.33,-2.6671,11.65,3,4.2,39.1,0.79,0.0,0.0,1,3.2,-34.92,35.71,JNJ,FNGU,7,0.03,5,0.189238,0.1506
-35.96,-4.3789,37.44,3,4.2,39.1,-3.73,0.0,3.73,1,3.2,-34.92,31.19,JNJ,FNGU,7,0.03,10,0.189238,0.1506
-45.82,-3.3212,45.82,3,4.2,39.1,-16.43,0.0,16.43,1,3.2,-34.92,18.5,JNJ,FNGU,7,0.03,20,0.189238,0.1506
-4.9,-7.2115,6.15,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.05,1,0.189238,0.1506
-7.83,-5.1298,8.76,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.05,3,0.189238,0.1506
-2.01,-0.7381,6.58,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.05,5,0.189238,0.1506
-25.55,-2.9803,27.28,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.05,10,0.189238,0.1506
-37.44,-2.6414,37.44,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.05,20,0.189238,0.1506
-6.15,0.0,6.15,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.07,1,0.189238,0.1506
-8.76,0.0,8.76,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.07,3,0.189238,0.1506
4.89,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.07,5,0.189238,0.1506
-27.28,0.0,27.28,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.07,10,0.189238,0.1506
-36.85,0.0,36.85,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,JNJ,FNGU,7,0.07,20,0.189238,0.1506
6.47,1.4497,20.54,13,10.7,-47.5,-2.12,0.2778,14.38,5,9.5,-87.37,85.25,HOOD,ETHU,20,0.01,1,0.153251,0.1787
52.23,2.8584,13.87,12,9.9,-47.5,-8.89,-0.9311,13.36,5,9.5,-87.37,78.48,HOOD,ETHU,20,0.01,3,0.153251,0.1787
-15.94,0.3158,47.4,11,9.0,-47.5,-53.95,-4.0075,60.17,5,9.5,-87.37,33.42,HOOD,ETHU,20,0.01,5,0.153251,0.1787
250.87,2.7928,35.37,9,7.4,-47.5,21.76,1.4629,21.12,4,7.6,-87.37,109.13,HOOD,ETHU,20,0.01,10,0.153251,0.1787
-71.82,0.0916,91.43,7,5.7,-47.5,92.69,3.0226,0.0,3,5.7,-87.37,180.06,HOOD,ETHU,20,0.01,20,0.153251,0.1787
2.92,1.0696,22.45,13,10.7,-47.5,-2.12,0.2778,14.38,5,9.5,-87.37,85.25,HOOD,ETHU,20,0.02,1,0.153251,0.1787
14.61,1.2896,19.71,12,9.9,-47.5,-3.88,-0.0871,13.36,5,9.5,-87.37,83.49,HOOD,ETHU,20,0.02,3,0.153251,0.1787
-57.13,-2.7511,60.28,11,9.0,-47.5,-53.31,-3.9046,60.17,5,9.5,-87.37,34.06,HOOD,ETHU,20,0.02,5,0.153251,0.1787
86.97,1.9767,54.3,9,7.4,-47.5,22.5,1.497,21.12,4,7.6,-87.37,109.87,HOOD,ETHU,20,0.02,10,0.153251,0.1787
-94.57,-0.1096,98.35,7,5.7,-47.5,73.76,3.4223,0.0,3,5.7,-87.37,161.13,HOOD,ETHU,20,0.02,20,0.153251,0.1787
14.37,3.3326,11.83,12,9.9,-47.5,-14.78,-2.286,21.47,5,9.5,-87.37,72.59,HOOD,ETHU,20,0.03,1,0.153251,0.1787
-38.12,-1.8838,47.95,12,9.9,-47.5,-37.68,-5.1461,38.12,5,9.5,-87.37,49.69,HOOD,ETHU,20,0.03,3,0.153251,0.1787
-40.58,-1.4728,56.67,11,9.0,-47.5,-49.51,-5.4955,49.51,4,7.6,-87.37,37.86,HOOD,ETHU,20,0.03,5,0.153251,0.1787
43.44,1.4398,44.03,9,7.4,-47.5,20.64,1.4114,21.12,4,7.6,-87.37,108.01,HOOD,ETHU,20,0.03,10,0.153251,0.1787
-78.23,0.3133,94.69,7,5.7,-47.5,-5.53,-0.1857,20.0,3,5.7,-87.37,81.84,HOOD,ETHU,20,0.03,20,0.153251,0.1787
-17.92,-3.9835,23.13,11,9.0,-47.5,10.9,3.9425,14.38,5,9.5,-87.37,98.27,HOOD,ETHU,20,0.05,1,0.153251,0.1787
-32.52,-2.1449,47.95,11,9.0,-47.5,-21.02,-2.3433,23.71,4,7.6,-87.37,66.35,HOOD,ETHU,20,0.05,3,0.153251,0.1787
69.67,2.0557,37.51,10,8.2,-47.5,-42.05,-3.1371,42.05,4,7.6,-87.37,45.32,HOOD,ETHU,20,0.05,5,0.153251,0.1787
-39.38,1.0651,83.79,8,6.6,-47.5,20.64,1.4114,21.12,4,7.6,-87.37,108.01,HOOD,ETHU,20,0.05,10,0.153251,0.1787
-59.29,-1.4981,61.32,6,4.9,-47.5,-6.33,-0.257,20.0,3,5.7,-87.37,81.04,HOOD,ETHU,20,0.05,20,0.153251,0.1787
69.13,13.2613,6.26,8,6.6,-47.5,-5.29,-1.6593,17.09,4,7.6,-87.37,82.08,HOOD,ETHU,20,0.07,1,0.153251,0.1787
138.46,6.6032,9.69,8,6.6,-47.5,7.63,1.6933,17.33,4,7.6,-87.37,95.0,HOOD,ETHU,20,0.07,3,0.153251,0.1787
-46.65,-0.1983,70.7,8,6.6,-47.5,-10.56,-0.8744,23.76,3,5.7,-87.37,76.81,HOOD,ETHU,20,0.07,5,0.153251,0.1787
-85.71,-0.8889,91.08,6,4.9,-47.5,-27.49,-2.1129,31.86,3,5.7,-87.37,59.88,HOOD,ETHU,20,0.07,10,0.153251,0.1787
-10.38,0.6369,65.88,6,4.9,-47.5,-52.9,-4.1707,52.9,2,3.8,-87.37,34.47,HOOD,ETHU,20,0.07,20,0.153251,0.1787
-7.91,-0.4165,30.86,26,36.0,39.1,-23.72,-9.0249,23.72,10,32.3,-34.92,11.2,V,FNGU,3,0.01,1,-0.18416,0.1486
-13.64,-0.3834,28.86,20,27.7,39.1,-27.43,-4.9649,27.43,8,25.8,-34.92,7.5,V,FNGU,3,0.01,3,-0.18416,0.1486
-62.08,-3.7227,66.06,16,22.2,39.1,-13.22,-2.4198,13.22,6,19.4,-34.92,21.7,V,FNGU,3,0.01,5,-0.18416,0.1486
-67.24,-2.6257,68.62,11,15.2,39.1,-13.74,-1.2056,15.62,4,12.9,-34.92,21.18,V,FNGU,3,0.01,10,-0.18416,0.1486
-73.71,-1.8688,73.72,6,8.3,39.1,9.72,0.8314,13.44,2,6.5,-34.92,44.64,V,FNGU,3,0.01,20,-0.18416,0.1486
-13.93,-1.8917,29.75,14,19.4,39.1,6.67,3.5424,6.05,6,19.4,-34.92,41.59,V,FNGU,3,0.02,1,-0.18416,0.1486
-44.62,-5.183,46.31,11,15.2,39.1,2.87,2.7836,2.11,4,12.9,-34.92,37.79,V,FNGU,3,0.02,3,-0.18416,0.1486
-41.24,-2.8268,42.67,11,15.2,39.1,0.27,0.2316,3.79,4,12.9,-34.92,35.19,V,FNGU,3,0.02,5,-0.18416,0.1486
-24.29,-0.5269,30.22,9,12.5,39.1,-1.87,-0.2509,9.42,3,9.7,-34.92,33.05,V,FNGU,3,0.02,10,-0.18416,0.1486
57.32,1.4306,27.48,5,6.9,39.1,-10.29,-6.5946,10.29,2,6.5,-34.92,24.63,V,FNGU,3,0.02,20,-0.18416,0.1486
12.99,9.5779,1.46,3,4.2,39.1,5.27,3.1024,6.05,5,16.2,-34.92,40.19,V,FNGU,3,0.03,1,-0.18416,0.1486
2.03,1.2374,4.69,3,4.2,39.1,6.87,4.5862,2.11,4,12.9,-34.92,41.79,V,FNGU,3,0.03,3,-0.18416,0.1486
11.54,2.144,12.46,3,4.2,39.1,4.04,3.4061,1.27,4,12.9,-34.92,38.97,V,FNGU,3,0.03,5,-0.18416,0.1486
-23.27,-6.7873,23.27,2,2.8,39.1,-11.26,-2.0747,13.21,3,9.7,-34.92,23.67,V,FNGU,3,0.03,10,-0.18416,0.1486
-33.9,-14.4002,33.9,2,2.8,39.1,-10.29,-6.5946,10.29,2,6.5,-34.92,24.63,V,FNGU,3,0.03,20,-0.18416,0.1486
12.31,0.0,0.0,1,1.4,39.1,-6.05,0.0,6.05,1,3.2,-34.92,28.87,V,FNGU,3,0.05,1,-0.18416,0.1486
6.85,0.0,0.0,1,1.4,39.1,-0.07,0.0,0.07,1,3.2,-34.92,34.85,V,FNGU,3,0.05,3,-0.18416,0.1486
14.13,0.0,0.0,1,1.4,39.1,3.37,0.0,0.0,1,3.2,-34.92,38.29,V,FNGU,3,0.05,5,-0.18416,0.1486
-5.81,0.0,5.81,1,1.4,39.1,-1.71,0.0,1.71,1,3.2,-34.92,33.21,V,FNGU,3,0.05,10,-0.18416,0.1486
-21.88,0.0,21.88,1,1.4,39.1,-7.27,0.0,7.27,1,3.2,-34.92,27.66,V,FNGU,3,0.05,20,-0.18416,0.1486
12.31,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,V,FNGU,3,0.07,1,-0.18416,0.1486
6.85,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,V,FNGU,3,0.07,3,-0.18416,0.1486
14.13,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,V,FNGU,3,0.07,5,-0.18416,0.1486
-5.81,0.0,5.81,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,V,FNGU,3,0.07,10,-0.18416,0.1486
-21.88,0.0,21.88,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,V,FNGU,3,0.07,20,-0.18416,0.1486
-27.29,-17.4412,27.29,54,74.8,-6.56,-12.58,-29.4194,12.58,22,71.1,-0.14,-12.44,FNGU,DX-Y.NYB,1,0.01,1,-0.186386,0.146
-17.64,-5.4844,17.64,32,44.3,-6.56,-9.28,-11.5277,9.28,13,42.0,-0.14,-9.14,FNGU,DX-Y.NYB,1,0.01,3,-0.186386,0.146
-5.04,-1.3909,5.75,24,33.2,-6.56,-1.3,-0.8863,3.51,10,32.3,-0.14,-1.16,FNGU,DX-Y.NYB,1,0.01,5,-0.186386,0.146
2.52,0.7073,4.16,14,19.4,-6.56,-5.13,-6.6762,5.13,6,19.4,-0.14,-4.99,FNGU,DX-Y.NYB,1,0.01,10,-0.186386,0.146
-8.22,-1.5801,9.75,8,11.1,-6.56,-0.96,-0.9446,1.69,3,9.7,-0.14,-0.82,FNGU,DX-Y.NYB,1,0.01,20,-0.186386,0.146
-22.07,-15.3112,22.07,46,63.7,-6.56,-11.53,-34.3192,11.53,20,64.6,-0.14,-11.39,FNGU,DX-Y.NYB,1,0.02,1,-0.186386,0.146
-12.08,-4.3138,12.69,29,40.2,-6.56,-8.62,-9.5543,8.62,13,42.0,-0.14,-8.47,FNGU,DX-Y.NYB,1,0.02,3,-0.186386,0.146
-6.07,-2.1544,6.43,22,30.5,-6.56,-4.09,-2.8946,4.09,9,29.1,-0.14,-3.95,FNGU,DX-Y.NYB,1,0.02,5,-0.186386,0.146
0.65,0.2017,5.49,14,19.4,-6.56,-2.62,-3.4645,2.7,5,16.2,-0.14,-2.48,FNGU,DX-Y.NYB,1,0.02,10,-0.186386,0.146
-6.64,-1.263,8.34,8,11.1,-6.56,-0.49,-0.8142,1.11,3,9.7,-0.14,-0.35,FNGU,DX-Y.NYB,1,0.02,20,-0.186386,0.146
-22.81,-20.2116,22.81,41,56.8,-6.56,-7.95,-44.7526,7.95,14,45.2,-0.14,-7.81,FNGU,DX-Y.NYB,1,0.03,1,-0.186386,0.146
-13.05,-4.6939,13.82,28,38.8,-6.56,-4.76,-5.6444,4.76,10,32.3,-0.14,-4.62,FNGU,DX-Y.NYB,1,0.03,3,-0.186386,0.146
-16.02,-5.6971,16.02,21,29.1,-6.56,-3.93,-3.2093,4.4,8,25.8,-0.14,-3.79,FNGU,DX-Y.NYB,1,0.03,5,-0.186386,0.146
-2.51,-0.6231,8.46,13,18.0,-6.56,-4.2,-5.907,4.2,5,16.2,-0.14,-4.06,FNGU,DX-Y.NYB,1,0.03,10,-0.186386,0.146
-6.64,-1.263,8.34,8,11.1,-6.56,0.8,1.1066,0.71,3,9.7,-0.14,0.94,FNGU,DX-Y.NYB,1,0.03,20,-0.186386,0.146
-10.55,-15.878,10.61,24,33.2,-6.56,-4.44,-33.3569,4.44,9,29.1,-0.14,-4.3,FNGU,DX-Y.NYB,1,0.05,1,-0.186386,0.146
-6.96,-4.9602,7.82,18,24.9,-6.56,-3.35,-5.408,3.35,7,22.6,-0.14,-3.21,FNGU,DX-Y.NYB,1,0.05,3,-0.186386,0.146
-7.3,-4.4103,8.54,14,19.4,-6.56,-3.41,-3.4895,3.41,6,19.4,-0.14,-3.27,FNGU,DX-Y.NYB,1,0.05,5,-0.186386,0.146
2.99,1.0729,3.22,8,11.1,-6.56,0.11,0.1386,1.23,4,12.9,-0.14,0.25,FNGU,DX-Y.NYB,1,0.05,10,-0.186386,0.146
1.74,0.5109,3.73,6,8.3,-6.56,-0.09,-0.1592,0.71,2,6.5,-0.14,0.05,FNGU,DX-Y.NYB,1,0.05,20,-0.186386,0.146
-6.84,-15.279,6.84,13,18.0,-6.56,-2.23,-27.1735,2.23,5,16.2,-0.14,-2.09,FNGU,DX-Y.NYB,1,0.07,1,-0.186386,0.146
-5.42,-5.1261,5.78,11,15.2,-6.56,-1.35,-2.1538,1.58,5,16.2,-0.14,-1.21,FNGU,DX-Y.NYB,1,0.07,3,-0.186386,0.146
0.4,0.2643,3.74,9,12.5,-6.56,0.27,0.379,1.95,4,12.9,-0.14,0.41,FNGU,DX-Y.NYB,1,0.07,5,-0.186386,0.146
3.13,1.1853,2.71,7,9.7,-6.56,-1.88,-2.82,1.96,4,12.9,-0.14,-1.74,FNGU,DX-Y.NYB,1,0.07,10,-0.186386,0.146
1.49,0.4485,3.79,5,6.9,-6.56,-1.85,-1.8335,2.19,2,6.5,-0.14,-1.71,FNGU,DX-Y.NYB,1,0.07,20,-0.186386,0.146
-8.38,-4.085,11.85,28,38.8,39.76,-16.96,-10.8201,16.96,12,38.8,22.71,-39.67,FNGU,GLD,4,0.01,1,-0.164523,0.1637
-13.22,-2.0778,19.31,22,30.5,39.76,-16.69,-5.3012,18.3,9,29.1,22.71,-39.4,FNGU,GLD,4,0.01,3,-0.164523,0.1637
-25.53,-3.8207,25.53,17,23.5,39.76,-26.57,-7.5857,26.57,7,22.6,22.71,-49.28,FNGU,GLD,4,0.01,5,-0.164523,0.1637
2.03,0.3422,11.72,11,15.2,39.76,11.81,2.2474,4.08,4,12.9,22.71,-10.9,FNGU,GLD,4,0.01,10,-0.164523,0.1637
-8.32,-0.8698,14.53,7,9.7,39.76,13.76,1.6149,7.16,3,9.7,22.71,-8.95,FNGU,GLD,4,0.01,20,-0.164523,0.1637
-13.83,-7.6271,14.82,25,34.6,39.76,-18.53,-9.8751,18.53,10,32.3,22.71,-41.24,FNGU,GLD,4,0.02,1,-0.164523,0.1637
-12.46,-2.215,17.67,20,27.7,39.76,-7.15,-2.8072,12.45,8,25.8,22.71,-29.85,FNGU,GLD,4,0.02,3,-0.164523,0.1637
-9.29,-1.5409,11.9,16,22.2,39.76,-27.05,-7.855,27.05,7,22.6,22.71,-49.76,FNGU,GLD,4,0.02,5,-0.164523,0.1637
-10.47,-1.1941,16.57,11,15.2,39.76,7.1,1.0522,6.69,4,12.9,22.71,-15.61,FNGU,GLD,4,0.02,10,-0.164523,0.1637
-10.32,-1.1571,17.04,6,8.3,39.76,2.64,0.4067,6.8,3,9.7,22.71,-20.06,FNGU,GLD,4,0.02,20,-0.164523,0.1637
-10.54,-6.2762,11.58,23,31.8,39.76,-5.92,-4.0582,5.92,9,29.1,22.71,-28.63,FNGU,GLD,4,0.03,1,-0.164523,0.1637
-15.25,-2.9629,16.5,19,26.3,39.76,-8.44,-3.4469,13.67,7,22.6,22.71,-31.15,FNGU,GLD,4,0.03,3,-0.164523,0.1637
-3.87,-0.5004,8.98,16,22.2,39.76,-0.56,0.0011,10.72,5,16.2,22.71,-23.26,FNGU,GLD,4,0.03,5,-0.164523,0.1637
-7.8,-1.0866,11.11,10,13.8,39.76,-11.7,-31.2558,11.7,4,12.9,22.71,-34.41,FNGU,GLD,4,0.03,10,-0.164523,0.1637
-3.78,-0.2388,12.17,6,8.3,39.76,6.01,0.8489,6.8,2,6.5,22.71,-16.69,FNGU,GLD,4,0.03,20,-0.164523,0.1637
-5.49,-3.3168,10.21,16,22.2,39.76,-10.03,-30.0877,10.03,7,22.6,22.71,-32.74,FNGU,GLD,4,0.05,1,-0.164523,0.1637
-5.81,-1.2638,10.22,13,18.0,39.76,-9.78,-6.3238,11.52,5,16.2,22.71,-32.48,FNGU,GLD,4,0.05,3,-0.164523,0.1637
0.44,0.1848,6.32,12,16.6,39.76,-18.36,-6.5158,18.68,4,12.9,22.71,-41.07,FNGU,GLD,4,0.05,5,-0.164523,0.1637
-5.87,-0.9611,11.32,8,11.1,39.76,-11.7,-31.2558,11.7,4,12.9,22.71,-34.41,FNGU,GLD,4,0.05,10,-0.164523,0.1637
-12.14,-1.8821,12.14,4,5.5,39.76,-10.62,-10.1321,10.62,2,6.5,22.71,-33.32,FNGU,GLD,4,0.05,20,-0.164523,0.1637
-10.27,-12.5754,11.49,10,13.8,39.76,-8.52,-29.323,8.52,5,16.2,22.71,-31.23,FNGU,GLD,4,0.07,1,-0.164523,0.1637
4.86,1.5125,5.7,9,12.5,39.76,-12.71,-9.8437,12.71,4,12.9,22.71,-35.42,FNGU,GLD,4,0.07,3,-0.164523,0.1637
11.14,3.1422,4.08,9,12.5,39.76,0.89,0.4343,6.59,4,12.9,22.71,-21.82,FNGU,GLD,4,0.07,5,-0.164523,0.1637
0.4,0.1699,11.48,6,8.3,39.76,-1.89,-2.0602,2.91,3,9.7,22.71,-24.6,FNGU,GLD,4,0.07,10,-0.164523,0.1637
-15.97,-2.262,15.97,4,5.5,39.76,-0.84,-0.4414,2.63,2,6.5,22.71,-23.54,FNGU,GLD,4,0.07,20,-0.164523,0.1637
-53.08,-2.4923,63.58,29,38.3,289.43,-26.02,-2.36,46.87,12,36.9,-75.41,49.4,AMZN,ROBN,4,0.01,1,-0.1405,0.1904
-17.52,0.2938,66.66,20,26.4,289.43,-49.85,-2.3712,59.76,9,27.7,-75.41,25.56,AMZN,ROBN,4,0.01,3,-0.1405,0.1904
-50.6,-1.2868,66.08,17,22.4,289.43,-66.04,-3.6301,72.14,7,21.5,-75.41,9.37,AMZN,ROBN,4,0.01,5,-0.1405,0.1904
-69.35,-1.6302,69.35,11,14.5,289.43,-5.8,0.2869,29.12,5,15.4,-75.41,69.61,AMZN,ROBN,4,0.01,10,-0.1405,0.1904
-99.88,-2.2938,99.89,7,9.2,289.43,-23.09,-0.1967,46.73,3,9.2,-75.41,52.32,AMZN,ROBN,4,0.01,20,-0.1405,0.1904
23.85,2.2718,21.14,20,26.4,289.43,14.45,3.1796,9.96,9,27.7,-75.41,89.86,AMZN,ROBN,4,0.02,1,-0.1405,0.1904
-50.15,-1.5464,50.15,15,19.8,289.43,12.77,1.5907,30.78,7,21.5,-75.41,88.18,AMZN,ROBN,4,0.02,3,-0.1405,0.1904
-75.07,-3.9196,75.07,14,18.5,289.43,36.51,2.2331,31.67,7,21.5,-75.41,111.93,AMZN,ROBN,4,0.02,5,-0.1405,0.1904
114.04,3.0716,23.54,9,11.9,289.43,39.36,2.2634,10.24,4,12.3,-75.41,114.77,AMZN,ROBN,4,0.02,10,-0.1405,0.1904
21.23,1.013,57.11,6,7.9,289.43,-41.09,-1.6152,50.76,3,9.2,-75.41,34.32,AMZN,ROBN,4,0.02,20,-0.1405,0.1904
50.84,5.0659,15.83,12,15.8,289.43,23.43,11.2556,1.16,4,12.3,-75.41,98.85,AMZN,ROBN,4,0.03,1,-0.1405,0.1904
30.67,2.0932,27.96,11,14.5,289.43,-21.82,-2.7268,33.86,4,12.3,-75.41,53.6,AMZN,ROBN,4,0.03,3,-0.1405,0.1904
-8.03,0.3439,46.97,10,13.2,289.43,-31.01,-4.911,35.64,3,9.2,-75.41,44.41,AMZN,ROBN,4,0.03,5,-0.1405,0.1904
83.92,2.5622,20.46,8,10.6,289.43,-50.52,-5.6979,50.52,3,9.2,-75.41,24.89,AMZN,ROBN,4,0.03,10,-0.1405,0.1904
260.87,2.6525,26.53,5,6.6,289.43,-53.14,-2.9979,53.14,2,6.1,-75.41,22.28,AMZN,ROBN,4,0.03,20,-0.1405,0.1904
8.05,5.4671,6.69,3,4.0,289.43,-13.97,0.0,13.97,1,3.1,-75.41,61.45,AMZN,ROBN,4,0.05,1,-0.1405,0.1904
-8.16,-3.2028,8.16,3,4.0,289.43,-11.28,0.0,11.28,1,3.1,-75.41,64.13,AMZN,ROBN,4,0.05,3,-0.1405,0.1904
13.21,7.8743,0.0,3,4.0,289.43,-14.17,0.0,14.17,1,3.1,-75.41,61.24,AMZN,ROBN,4,0.05,5,-0.1405,0.1904
-2.3,0.2681,25.69,3,4.0,289.43,-11.85,0.0,11.85,1,3.1,-75.41,63.56,AMZN,ROBN,4,0.05,10,-0.1405,0.1904
-21.21,0.2806,55.76,3,4.0,289.43,0.0,0.0,0.0,0,0.0,-75.41,75.41,AMZN,ROBN,4,0.05,20,-0.1405,0.1904
8.05,5.4671,6.69,3,4.0,289.43,0.0,0.0,0.0,0,0.0,-75.41,75.41,AMZN,ROBN,4,0.07,1,-0.1405,0.1904
-8.16,-3.2028,8.16,3,4.0,289.43,0.0,0.0,0.0,0,0.0,-75.41,75.41,AMZN,ROBN,4,0.07,3,-0.1405,0.1904
13.21,7.8743,0.0,3,4.0,289.43,0.0,0.0,0.0,0,0.0,-75.41,75.41,AMZN,ROBN,4,0.07,5,-0.1405,0.1904
-2.3,0.2681,25.69,3,4.0,289.43,0.0,0.0,0.0,0,0.0,-75.41,75.41,AMZN,ROBN,4,0.07,10,-0.1405,0.1904
